,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,lng,lat,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
227,301.76,4.0,0,0,9,83.0,1,1.97,1.05,9.68207243720946,4.205606051203462,16.38767,48.19346,0,0,0,0
228,191.43,2.0,0,0,10,100.0,1,7.86,4.77,2.5933516356389408,1.174892721683005,16.29004,48.25179,0,0,0,0
229,173.9,4.0,1,0,10,97.0,2,5.43,2.57,3.689621858941223,1.6966379063791444,16.31162,48.23442,0,0,1,0
230,197.27,2.0,1,0,10,97.0,1,6.13,0.51,2.848666140495198,1.4070459480207582,16.40098,48.2606,0,0,1,0
231,156.6,4.0,0,0,9,99.0,1,2.82,0.58,7.747177836841828,3.822768253476741,16.35249,48.18749,0,0,1,0
232,274.88,5.0,1,0,10,96.0,2,1.19,0.11,10.059487098714463,5.65906328072755,16.381,48.218,0,0,0,0
233,290.54,4.0,0,1,10,95.0,1,1.18,0.14,13.433109095326191,6.89859946842792,16.3619,48.21568,0,0,0,0
234,230.7,3.0,0,0,10,98.0,1,1.2,0.43,11.848686599455844,6.153556065352626,16.38346,48.199940000000005,0,0,0,0
235,186.52,2.0,0,0,10,98.0,0,6.32,0.61,10.174673967512616,1.7535032273985955,16.297,48.184,0,0,1,0
236,185.59,4.0,1,0,10,98.0,0,3.41,0.3,4.947999293707195,2.537292070191389,16.35412,48.23632,0,0,1,0
237,171.56,4.0,0,0,10,100.0,1,3.38,0.84,5.7485131901077695,2.7997266476438623,16.3319,48.22053,0,0,0,0
238,206.39,2.0,0,0,10,93.0,0,0.56,0.39,25.5036380954682,14.524889911770623,16.37181,48.20364,0,0,0,0
239,202.88,6.0,0,0,10,96.0,1,2.36,0.68,6.311204507618176,3.2575165586948764,16.373820000000002,48.22975,0,0,1,0
240,229.76,6.0,0,0,10,92.0,2,6.76,2.99,3.1292221027767924,1.4110395838626997,16.291529999999998,48.2347,0,1,0,0
241,139.31,2.0,0,1,10,98.0,1,2.13,0.17,10.486049096750934,5.200020490153548,16.355,48.194,0,1,0,0
242,168.29,2.0,1,0,10,97.0,1,5.77,0.29,3.0214361011831827,1.5213570414284447,16.43469,48.24057,0,1,1,0
243,384.03,5.0,1,0,10,97.0,2,5.68,0.25,3.0665916575426966,1.5591850375537282,16.43308,48.24068,0,0,1,0
244,133.23,2.0,0,0,9,95.0,0,3.92,0.89,5.035264182390375,2.190936599754208,16.39029,48.17504,0,0,0,0
245,345.46,6.0,0,0,10,88.0,2,1.34,0.28,9.433203527377495,5.119275148199437,16.384870000000003,48.217940000000006,0,0,0,0
246,207.56,4.0,0,1,10,98.0,1,4.87,0.39,4.190597260067337,1.8051786837927832,16.381,48.165,0,0,1,0
247,194.94,4.0,0,0,10,98.0,1,2.67,0.76,7.862795250426717,3.73899079930918,16.35943,48.18649,0,0,1,0
248,182.08,2.0,1,0,10,97.0,1,1.57,0.33,13.621308239206463,6.931136115002051,16.352529999999998,48.20818,0,0,1,0
249,205.22,4.0,1,0,10,98.0,1,1.57,0.25,13.36762436557796,7.876533342175013,16.352520000000002,48.20923,0,0,1,0
250,620.57,6.0,0,1,9,90.0,3,2.17,0.25,7.477639374070227,3.690197685796939,16.397270000000002,48.19705,0,0,0,0
251,359.72,6.0,0,0,10,97.0,2,1.52,0.32,9.56045319320752,4.767277931069732,16.39041,48.21641,0,0,1,0
252,382.63,2.0,0,0,10,95.0,1,2.43,0.13,9.329264447352465,5.188635073762312,16.34497,48.19806,0,0,0,0
