,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
361,847.15,4.0,0,1,10,100.0,1,3.72,0.3,22.86111411290285,13.480525173071255,0,0,0,0
362,239.89,2.0,0,1,9,89.0,1,3.85,0.43,22.15846104243982,13.071188663735589,0,1,0,0
363,532.47,4.0,0,0,9,87.0,2,5.69,1.59,13.615483987456251,8.103393614582574,0,0,0,0
364,169.81,2.0,0,0,9,99.0,1,2.72,0.25,28.38315932393256,12.44555161235126,0,1,0,0
365,200.85,2.0,0,1,9,91.0,1,3.61,0.29,23.891146588345272,14.42208169334376,0,1,0,0
366,161.81,2.0,1,0,10,100.0,1,3.98,0.64,18.94885106991602,10.88434188175938,0,1,0,0
367,502.6,4.0,1,0,8,75.0,2,4.67,0.51,18.87081645437951,13.032078934378063,0,0,0,0
368,595.97,4.0,0,0,10,90.0,2,5.56,0.91,14.946623123357789,8.415092260341654,0,0,0,0
369,158.05,2.0,1,0,10,100.0,1,5.17,1.76,15.514875109280633,8.61324859617915,0,1,0,0
370,207.44,2.0,0,0,10,98.0,1,3.76,0.79,38.63610310586677,14.080861393098305,0,1,0,0
371,116.65,2.0,1,0,10,100.0,1,6.58,2.09,11.980269968039794,6.907558883949898,0,1,0,0
372,247.42,2.0,1,0,10,91.0,1,4.2,0.37,20.489183383180613,12.810184848865845,0,1,1,0
373,803.17,6.0,1,0,9,93.0,3,3.93,0.81,19.75499483996061,10.93730350312652,0,0,1,0
374,129.35,2.0,0,0,10,100.0,1,7.15,0.45,12.00451300592585,7.288921920198998,0,1,0,0
375,161.81,2.0,1,0,9,97.0,1,3.81,0.74,19.72884199689795,11.281989440518933,0,1,0,0
376,792.82,4.0,0,1,10,100.0,1,3.66,0.31,23.428413061873496,14.040201956604722,0,0,0,0
377,128.41,2.0,0,0,8,97.0,1,5.99,0.25,15.314171286172598,8.396585551691743,0,1,0,0
378,414.4,4.0,0,1,9,83.0,1,4.06,0.21,21.620190123020045,13.567099659200537,0,0,0,0
379,207.44,2.0,0,1,7,73.0,0,3.99,0.3,21.80378835610501,13.2835165119351,0,0,0,0
380,572.69,2.0,0,1,9,80.0,0,4.0,0.45,21.429043633929933,12.814176600645188,0,0,0,0
381,528.7,6.0,1,0,9,80.0,2,4.35,0.29,19.75561851370478,12.604495260189935,0,0,0,0
382,259.18,2.0,0,1,10,88.0,1,5.43,1.06,15.206117707310035,8.559785054274569,0,0,0,0
383,155.46,2.0,1,0,10,98.0,1,5.8,1.07,14.120941647598087,8.062339983148178,0,1,0,0
384,181.57,2.0,0,1,10,93.0,1,6.95,0.67,12.233631152662475,7.349413451990197,0,1,0,0
385,161.81,2.0,0,1,10,100.0,1,3.71,0.39,23.279488675932196,13.82197483325624,0,1,0,0
386,161.81,2.0,0,1,9,89.0,1,3.71,0.36,23.478784913057936,13.792626027643228,0,1,0,0
387,194.27,2.0,0,0,10,98.0,1,3.78,0.4,26.521548622614915,17.144208287421918,0,1,0,0
388,841.98,6.0,1,0,10,100.0,3,3.98,0.75,19.488017338092245,10.794967927165873,0,0,1,0
389,477.9,5.0,1,0,9,90.0,1,3.77,0.32,22.55048436284236,13.261712344800303,0,0,0,0
390,498.6,5.0,0,1,10,100.0,2,6.25,1.69,12.754678371385824,7.326196448990986,0,1,0,0
391,505.19,4.0,0,0,9,93.0,2,5.93,1.54,13.53518822961339,7.682557212707721,0,0,0,0
392,621.84,4.0,0,1,9,80.0,2,4.3,0.09,20.845006914579887,13.405355994419082,0,0,0,0
393,693.1,5.0,0,1,9,80.0,2,3.43,0.07,24.778203917669448,16.133345294858472,0,0,0,0
394,874.43,5.0,0,1,10,90.0,2,3.43,0.12,24.81563044756779,15.45408148582315,0,0,0,0
395,194.27,2.0,1,0,10,96.0,1,4.54,1.91,17.743851316863083,9.495858807635996,0,1,0,0
396,246.01,2.0,0,0,10,100.0,1,3.65,0.81,20.37433326315608,12.350226727632094,0,0,0,0
397,506.36,2.0,0,1,10,93.0,1,3.45,0.2,24.7402461230651,14.818669691287443,0,0,0,0
398,647.71,5.0,1,0,10,100.0,2,3.84,0.9,20.53452010675379,11.24586311105331,0,0,0,0
399,580.68,6.0,0,0,9,98.0,2,3.8,0.96,20.57602983832657,11.322725809249803,0,1,0,0
400,396.53,2.0,1,0,9,100.0,0,3.97,0.25,22.279181230886287,13.519104161147569,0,0,0,0
401,139.7,2.0,0,1,10,93.0,1,4.48,1.9,17.978686378022303,9.637885938324525,0,1,1,0
402,419.81,2.0,1,0,10,100.0,1,3.33,0.89,22.433862224614906,12.85600114545414,0,0,0,0
403,173.57,2.0,0,1,9,94.0,1,5.29,0.55,15.295867800141336,8.654323582861032,0,1,1,0
404,220.14,2.0,0,1,8,90.0,1,2.89,0.5,26.094262462749224,15.000371957155764,0,1,0,0
405,336.79,3.0,0,1,10,90.0,1,3.49,0.15,24.83201284061091,14.993598273754952,0,0,0,0
406,310.92,4.0,0,1,10,100.0,1,3.55,0.22,24.35134391701126,14.809615947292098,0,0,0,0
407,293.99,2.0,1,0,10,97.0,1,4.31,0.15,20.89530784856163,13.10544864626258,0,0,0,0
408,466.38,4.0,0,1,10,100.0,2,5.97,1.85,13.055182963342812,7.724665583901618,0,0,0,0
409,414.4,2.0,0,0,10,100.0,1,4.02,0.49,18.73883038367703,10.93862590979819,0,0,0,0
410,1167.48,4.0,0,1,10,100.0,2,4.85,0.59,18.044434082703635,11.077523524875224,0,0,0,0
411,391.35,2.0,0,1,6,80.0,1,4.67,0.41,19.154850332457976,11.94392408589847,0,0,0,0
412,199.68,2.0,1,0,10,100.0,1,2.55,0.12,27.68212996410356,12.137015873555423,0,1,0,0
413,391.35,2.0,0,1,8,100.0,1,4.64,0.42,19.26800302446332,12.064784690098842,0,0,0,0
414,357.49,2.0,0,0,10,100.0,1,4.56,0.4,18.981913578276387,11.913495668615042,0,0,0,0
415,200.85,2.0,0,0,10,100.0,1,4.03,1.78,19.020572205410936,9.770153057077694,0,1,0,0
416,155.46,2.0,0,1,10,92.0,1,7.04,0.64,12.073709082644069,7.275810470361499,0,1,0,0
417,112.89,2.0,1,0,9,88.0,1,4.68,0.94,18.986277126940333,8.825310793156481,0,1,0,0
418,214.96,2.0,0,0,10,100.0,1,4.77,1.98,16.973120810767078,9.07146156646134,0,1,0,0
419,349.96,3.0,0,1,10,100.0,0,4.29,0.2,20.54957845118255,13.67870661940498,0,0,0,0
420,168.4,2.0,0,0,9,93.0,1,4.85,1.34,15.722399825622526,8.468102863231634,0,1,0,0
421,777.3,2.0,1,0,10,100.0,2,5.91,1.77,13.17328610601351,7.977900142677238,0,0,1,0
422,142.52,2.0,1,0,10,100.0,1,5.31,0.86,15.3585506311526,8.353180912252444,0,1,0,0
423,82.79,2.0,1,0,9,87.0,1,6.84,0.47,12.963867100807628,6.915905945432713,0,1,0,0
424,207.44,2.0,0,1,9,100.0,1,4.2,0.35,20.63599101790912,12.962264157263723,0,1,0,0
425,310.92,4.0,1,0,9,94.0,1,3.81,0.8,20.906749711092534,11.402872498361388,0,0,1,0
426,194.27,2.0,0,1,10,95.0,1,6.97,0.72,12.173210205953136,7.312669476355641,0,1,0,0
427,621.84,4.0,0,0,10,100.0,2,4.57,0.36,18.88317275811002,11.660696920315662,0,0,0,0
428,87.96,3.0,0,1,10,100.0,1,6.96,2.83,12.24044725601871,6.145754706396448,0,1,0,0
429,324.09,2.0,0,1,10,100.0,0,3.58,0.23,24.31446754003313,15.680939091403197,0,0,0,0
430,129.35,2.0,0,1,10,100.0,1,2.96,0.18,25.835989171091416,14.363503309291511,0,1,0,0
431,479.32,3.0,0,0,10,93.0,1,4.28,0.22,19.95529080071205,12.263873639769283,0,0,0,0
432,324.09,2.0,0,1,4,20.0,0,3.63,0.3,23.678022480615947,14.379407992676375,0,0,0,0
433,324.09,2.0,0,1,10,20.0,0,3.51,0.19,24.62024131094294,14.823886570556436,0,0,0,0
434,619.72,4.0,1,0,9,100.0,2,3.78,0.42,23.3263799314677,13.629250461102565,0,0,0,0
435,222.96,2.0,1,0,9,93.0,0,4.48,0.27,19.83816670193785,12.499138562451366,0,0,0,0
436,297.98,2.0,0,1,10,60.0,0,3.57,0.25,24.16662123400231,14.58119050467712,0,0,0,0
437,537.64,4.0,1,0,10,93.0,1,3.96,0.88,20.1736303507334,10.975052169721035,0,0,0,0
438,770.95,6.0,1,0,10,100.0,2,3.94,0.96,20.003211285929854,10.963608004861776,0,0,0,0
439,288.81,2.0,0,0,9,100.0,1,3.65,0.26,22.35243993577433,13.925848957099172,0,0,0,0
440,537.64,4.0,1,0,10,100.0,1,3.83,0.93,20.540115218761315,11.270028534117928,0,0,0,0
441,362.66,6.0,1,0,10,100.0,2,4.59,2.07,17.542260215620704,9.273929830527818,0,0,0,0
442,414.4,4.0,0,1,10,100.0,1,3.49,0.19,24.6581048353684,14.707559513444432,0,0,0,0
443,310.92,2.0,0,1,10,80.0,0,3.62,0.27,24.05742678043715,14.502617487393946,0,0,0,0
444,459.79,6.0,0,0,10,100.0,3,4.77,1.65,17.02138294774066,9.297938887947902,0,0,0,0
445,259.18,2.0,1,0,10,100.0,1,3.04,0.62,24.608390990134275,14.242571452005532,0,1,0,0
446,137.35,2.0,0,0,10,100.0,0,7.1,0.98,11.209770583106144,6.406203077717608,0,0,0,0
447,440.27,3.0,0,0,10,100.0,0,3.27,0.84,22.47946861494994,13.043465692301108,0,0,0,0
448,107.72,2.0,0,0,7,90.0,1,4.83,0.91,15.62941532022898,8.384737212306064,0,1,0,0
449,598.56,4.0,0,0,10,100.0,2,4.05,0.93,19.5232192156734,10.673249616216552,0,0,0,0
450,192.38,2.0,0,1,9,90.0,1,4.14,0.41,19.90919186243951,11.087366717978664,0,1,0,0
451,168.4,2.0,0,0,10,100.0,1,4.26,1.65,19.108113045388723,10.28708113883449,0,1,0,0
452,336.79,2.0,0,0,10,100.0,1,4.78,0.54,18.219622104578686,11.19392530099517,0,0,1,0
453,210.02,2.0,0,1,10,100.0,1,2.92,0.49,25.95078012530479,14.477534896234731,0,1,0,0
454,221.55,2.0,0,1,9,90.0,1,2.84,0.58,26.613707924747764,14.942932655204784,0,1,0,0
455,207.44,2.0,0,1,10,80.0,1,2.82,0.52,26.72675990756348,14.911251077727222,0,1,0,0
456,204.85,2.0,0,1,10,100.0,1,2.89,0.57,26.189001877737635,14.683197506043513,0,1,0,0
457,155.7,2.0,0,1,6,40.0,0,6.02,0.34,14.758768020668542,8.70043011138861,0,1,0,0
458,290.22,2.0,0,0,10,100.0,1,5.5,1.05,14.99071003107782,8.447807240475443,0,0,1,0
459,554.58,5.0,0,1,10,100.0,1,3.59,1.02,21.32014284321004,11.940830785973036,0,0,0,0
460,187.68,2.0,0,0,9,95.0,1,4.23,0.57,18.373327569080537,10.15614353487338,0,1,1,0
461,160.63,2.0,0,0,10,93.0,1,7.26,1.28,12.39592248981934,6.626211494138032,0,1,1,0
462,235.66,2.0,1,0,10,97.0,1,4.58,2.13,17.236174751148823,9.187009065038296,0,1,1,0
463,155.46,2.0,0,1,10,94.0,1,6.93,0.6,12.310883674856992,7.415240226095721,0,1,0,0
464,176.39,2.0,0,0,10,97.0,1,4.42,1.66,17.26993155964494,9.068638414225044,0,1,1,0
465,582.8,4.0,1,0,10,96.0,3,4.31,1.74,18.6701938736618,9.91720696659272,0,0,0,0
466,215.2,2.0,0,0,10,99.0,1,5.07,1.68,15.235668213006576,8.371939052708282,0,1,0,0
467,177.33,2.0,0,0,10,97.0,1,5.81,0.46,15.751399609902316,8.278127241486132,0,1,1,0
468,228.13,2.0,1,0,10,96.0,1,4.6,2.14,17.221512187798858,9.180521320346008,0,1,1,0
469,124.18,2.0,1,0,9,91.0,1,4.76,0.33,16.27021752384339,9.390832829961685,0,1,0,0
470,868.08,2.0,0,0,10,97.0,1,4.96,0.64,18.759766981652724,10.019726006984484,0,0,0,0
471,629.6,6.0,0,1,8,60.0,2,3.86,0.46,22.18456204159791,13.10171996089774,0,0,0,0
472,295.4,2.0,1,0,10,100.0,1,7.51,1.23,11.383698808507187,6.413772380415505,0,1,0,0
473,799.41,6.0,0,1,9,91.0,2,3.86,0.48,22.241528403834128,13.157760505696547,0,0,0,0
474,256.59,2.0,1,0,10,94.0,1,4.29,0.24,20.527756120173827,13.405073963161158,0,1,1,0
475,278.46,2.0,0,0,10,95.0,1,3.72,0.74,21.415758799685523,11.68494268990143,0,0,1,0
476,194.5,2.0,0,0,10,100.0,1,4.81,1.43,15.89641985259114,8.533478134905522,0,1,0,0
477,259.18,2.0,0,0,10,99.0,1,5.81,1.11,14.059370526560208,8.059123862371086,0,1,1,0
478,629.6,6.0,0,1,9,75.0,2,3.81,0.34,22.29681003357414,13.103129259475663,0,0,0,0
479,181.57,2.0,0,0,10,99.0,1,6.08,2.13,12.98452164465202,7.442122117177933,0,1,0,0
480,180.15,2.0,0,1,10,99.0,1,6.06,1.06,12.58704200663181,6.803819826179712,0,1,1,0
481,174.75,2.0,1,0,9,93.0,1,4.86,0.42,19.492469676454967,11.53573474549003,0,1,0,0
482,220.14,6.0,1,0,10,97.0,1,7.27,1.38,11.468304841306464,6.695687649085811,0,1,1,0
483,220.14,6.0,1,0,10,98.0,2,7.31,1.37,11.41546784624041,6.692927298619254,0,1,1,0
484,155.46,2.0,1,0,10,92.0,1,4.63,1.75,17.497497671871916,9.465300876435066,0,1,0,0
485,213.55,2.0,1,0,10,96.0,1,3.78,0.98,20.611212210108743,11.382357047826256,0,1,1,0
486,567.28,6.0,0,1,6,60.0,2,4.96,0.48,17.68966355411699,10.747512296039444,0,0,0,0
487,213.55,2.0,0,1,10,97.0,1,6.18,1.13,12.367755346740504,6.768252327980233,0,1,1,0
488,202.26,2.0,0,0,10,97.0,1,4.93,1.39,16.649824669059257,9.23754830950195,0,1,1,0
489,310.92,2.0,1,0,10,100.0,1,4.52,2.02,17.62325241978873,9.331280359557896,0,1,0,0
490,330.21,2.0,1,0,10,100.0,1,4.53,2.03,17.593688976204096,9.316821733010398,0,1,0,0
491,130.77,2.0,0,0,9,90.0,1,4.07,1.77,18.62250012274989,9.627714709827798,0,1,0,0
492,330.21,2.0,1,0,10,98.0,1,4.67,2.2,17.008419058834416,9.122189818540416,0,1,0,0
493,226.72,2.0,0,0,9,85.0,1,3.52,0.56,21.070959879974613,13.156860314086693,0,1,0,0
494,392.77,2.0,0,1,10,98.0,1,0.4,0.13,71.96174358192532,26.646343102845204,0,1,1,0
495,492.49,4.0,0,0,10,95.0,1,4.58,0.34,18.818028710500307,11.538037993544824,0,0,0,0
496,213.55,2.0,1,0,9,95.0,1,3.04,0.6,24.822043790193064,14.580466338836024,0,1,0,0
497,96.9,2.0,1,0,10,95.0,1,8.05,1.89,9.59476853545341,5.4781894431912805,0,1,0,0
498,108.66,2.0,0,0,10,91.0,1,8.67,1.1,9.015084180805829,5.4472980013442935,0,1,0,0
499,111.48,2.0,0,1,8,82.0,1,4.22,0.51,27.46629163421863,12.69290103523458,0,1,0,0
500,194.5,2.0,1,0,10,97.0,1,5.07,1.04,14.981346428440428,8.185246213254322,0,1,0,0
501,174.98,2.0,0,0,9,92.0,1,3.82,1.8,19.624494291698703,10.020286873548514,0,1,0,0
502,259.18,2.0,0,0,10,100.0,1,6.58,2.05,11.984401067798116,6.90283045468201,0,1,0,0
503,220.14,2.0,0,0,9,93.0,1,6.21,2.26,12.64940515353402,7.428101337582374,0,1,0,0
504,116.65,2.0,1,0,10,97.0,1,9.24,5.42,9.000770998140238,4.6705758956191525,0,1,0,0
505,213.55,3.0,0,1,9,93.0,1,5.02,0.7,16.300433558350083,8.995603317701171,0,1,0,0
506,1675.02,6.0,0,1,9,90.0,3,5.35,0.38,15.2100545552783,8.487603612741148,0,0,0,0
507,171.22,2.0,0,0,10,95.0,1,5.14,0.23,15.99269163752025,8.760949510616491,0,1,0,0
508,362.43,2.0,0,1,9,80.0,0,5.61,0.07,14.494232649281408,8.369031297724215,0,0,0,0
509,465.91,4.0,0,1,10,73.0,1,5.53,0.15,14.706122489423784,8.43397613501365,0,0,0,0
510,231.66,3.0,0,1,8,88.0,1,5.07,0.61,16.190522268260864,8.992330571737266,0,1,0,0
511,623.72,6.0,0,1,10,100.0,2,5.39,0.29,15.064630051044396,8.757040656290531,0,0,0,0
512,442.63,2.0,1,0,10,98.0,1,1.89,0.33,37.51558913292679,18.62276662053981,0,1,0,0
513,323.38,2.0,0,0,10,97.0,1,2.23,0.38,32.73395669688451,16.50718284687043,0,0,0,0
514,245.77,2.0,0,1,8,86.0,1,2.5,0.7,29.008949004644396,13.881073372152567,0,1,0,0
515,511.3,4.0,0,1,10,91.0,1,2.33,0.48,31.20422915656256,15.200496886177442,0,0,0,0
516,271.64,2.0,0,0,10,99.0,1,2.35,0.39,31.60379681841933,15.966916654170188,0,1,0,0
517,2200.19,4.0,1,0,10,98.0,2,1.85,0.42,38.25812464136258,18.55395583074478,0,0,0,0
518,397.23,4.0,0,0,9,94.0,1,5.26,0.06,15.531312112471134,8.716883862880122,0,0,0,0
519,1533.67,4.0,0,1,10,92.0,2,2.29,0.41,33.002479942666305,16.20993907112965,0,0,0,0
520,160.4,2.0,1,0,9,92.0,1,5.3,0.85,15.379058462298504,8.363225789795568,0,1,0,0
521,609.61,4.0,1,0,9,91.0,2,4.85,0.52,17.07398197531641,9.282885781065028,0,0,0,0
522,608.2,5.0,0,0,9,98.0,3,4.81,0.48,17.537925803229225,9.32197487601815,0,0,0,0
523,147.46,2.0,1,0,9,97.0,1,5.08,0.34,16.255824300707967,8.847897968067054,0,1,1,0
524,245.77,2.0,0,0,10,99.0,1,5.11,0.24,16.052439520043677,8.810420602006419,0,1,1,0
525,394.88,2.0,1,0,5,60.0,1,14.56,4.57,5.792574211698136,3.050668452266221,0,1,0,0
526,103.25,2.0,0,0,10,95.0,1,10.47,6.44,7.943489310850118,4.170976740948015,0,1,0,0
527,320.8,6.0,0,1,9,93.0,3,14.91,4.35,5.633281037050817,2.960738877913081,0,0,0,0
528,133.35,2.0,0,0,9,92.0,1,11.55,7.51,7.050136867723723,3.6888068185678926,0,0,0,0
529,204.38,2.0,0,0,10,98.0,1,4.98,0.68,16.485730226628633,8.993669681006255,0,1,0,0
530,233.07,4.0,0,0,9,93.0,2,11.32,7.32,7.19978788949099,3.767146534036239,0,1,0,0
531,317.27,2.0,0,0,10,98.0,1,5.59,0.56,14.498780814313712,8.030854953851549,0,1,0,0
532,89.37,2.0,1,0,9,90.0,1,15.21,4.23,5.505708022900386,2.8921645034896697,0,1,0,0
533,119.01,2.0,0,0,9,90.0,1,14.9,4.31,5.637538066030951,2.962627736656674,0,1,0,0
534,96.43,2.0,0,1,10,97.0,1,10.76,6.86,7.6791883283859805,4.019198564882863,0,1,0,0
535,362.43,5.0,0,1,10,100.0,1,14.95,4.04,5.61075042195693,2.946345913994004,0,0,0,0
536,2070.84,4.0,1,0,10,100.0,2,1.99,0.3,36.19536096096551,17.689611745719542,0,0,0,0
537,187.45,2.0,0,0,10,100.0,1,9.9,5.72,8.496354726089828,4.431811016080686,0,1,0,0
538,103.25,2.0,0,0,9,89.0,1,14.95,4.03,5.6110419197737205,2.9464158274947767,0,1,0,0
539,142.29,2.0,0,0,10,95.0,1,9.9,5.87,8.433980370647042,4.406695831319854,0,1,0,0
